collision_time,day_of_week,weather_1,type_of_collision,road_surface,road_cond_1,lighting,point_x,point_y,at_fault,party_soberiety,oaf_1,party_number_killed,party_number_injured,move_pre_acc,vehicle_year,stwd_vehicle_type,race,victim_age,victim_sex,victim_role,safety_equip_used,victim_seating_postion,victim_ejected,severe_injury
16:43:00,3,A,B,A,H,A,-118.201767,34.70407104,N,A,N,0,1,B,2016,C,W,46,M,1,PW,1,1,0
23:27:00,1,A,C,A,H,C,-118.1338348,34.06100845,N,A,N,0,1,B,2017,C,H,23,M,1,NW,1,1,0
02:05:00,7,A,D,A,H,C,-118.2969971,34.08359909,N,A,N,0,1,B,2006,C,W,28,M,1,PW,1,1,0
17:01:00,3,A,D,A,H,A,-118.1392288,33.9581871,N,A,N,0,1,B,2009,C,H,23,M,1,PW,1,1,0
08:10:00,4,A,B,A,H,A,-118.2395096,34.02051926,N,G,ZZ,0,1,B,2016,C,H,24,M,1,PW,1,3,0
05:00:00,4,A,D,A,H,C,-118.4481583,34.27384567,N,A,N,0,1,B,2018,C,H,23,M,1,AP,1,1,0
13:58:00,6,A,A,A,H,A,-118.1351395,34.13586044,N,A,N,0,1,B,2018,C,W,27,M,1,AP,1,1,1
06:24:00,3,A,D,A,H,C,-118.1181412,34.5725708,N,A,N,0,1,B,2017,C,H,20,M,1,PW,1,1,0
07:45:00,2,A,C,A,H,A,-118.5600433,34.4132576,Y,A,N,0,1,A,2010,C,H,34,M,1,PW,1,2,0
12:15:00,7,A,E,A,H,A,-118.3495789,34.09799957,N,A,N,0,1,B,2004,C,W,57,M,1,PW,1,0,0
07:45:00,6,A,F,A,H,A,-118.5798187,34.26468658,Y,A,N,0,1,H,2006,C,H,50,M,1,PW,1,1,1
18:53:00,6,A,D,A,H,B,-118.0917587,33.91707611,N,A,N,0,1,B,2018,C,W,24,M,1,PW,1,0,0
17:40:00,6,A,D,A,H,A,-118.3576736,33.87326813,N,A,A,0,1,B,2016,C,H,27,M,1,PW,1,1,0
15:00:00,1,A,D,A,H,A,-118.3295135,34.09666824,N,A,N,0,1,B,2006,C,H,37,M,1,PW,1,1,1
12:25:00,4,A,A,A,H,A,-118.4269867,34.27310181,Y,A,N,0,1,J,2017,C,H,22,M,1,PW,1,1,0
07:15:00,5,A,C,A,H,A,-118.4504242,34.41084671,N,A,N,0,1,B,2009,C,H,27,M,1,PW,1,0,0
16:30:00,3,A,D,A,H,A,-118.2028275,33.98891068,N,A,N,0,1,B,2016,C,H,26,M,1,AP,9,0,0
08:10:00,5,A,D,A,H,A,-118.2781372,34.01464081,N,A,N,0,1,B,2015,C,H,31,M,1,PW,1,1,0
09:00:00,3,A,E,A,H,A,-118.3496933,34.21216965,Y,A,N,0,1,B,2018,C,H,22,M,1,PW,1,0,0
20:00:00,2,A,G,A,H,C,-118.2827377,33.96105957,N,A,N,0,1,B,2009,C,W,24,M,1,PW,1,0,0
08:00:00,4,A,D,A,H,B,-118.0405807,34.57263184,N,A,N,0,1,B,2018,C,H,27,M,1,AP,1,1,1
13:50:00,2,A,A,A,H,A,-118.2327194,34.06396103,Y,A,E,0,1,E,2003,C,W,26,M,1,PW,1,0,0
12:24:00,2,A,B,A,H,A,-118.3026505,33.9055481,Y,A,N,0,1,B,2003,C,W,52,M,1,PW,1,1,0
18:28:00,1,A,D,A,H,A,-118.4008484,33.86748123,N,A,N,0,1,B,2018,C,W,32,F,1,PW,1,1,0
22:40:00,3,A,D,A,H,C,-118.3004379,33.90067673,N,A,N,0,1,B,2017,C,H,34,M,1,PW,1,3,0
08:00:00,4,A,D,A,H,B,-118.0405807,34.57263184,Y,A,A,0,1,D,2008,C,W,76,M,1,AP,1,0,0
13:05:00,6,A,C,A,H,A,-118.2681732,34.04040146,N,A,N,0,1,B,2012,C,H,38,M,1,PW,1,1,0
08:05:00,2,A,D,A,H,A,-118.4247284,34.1866684,Y,H,F,0,1,B,2006,C,H,30,M,1,PW,1,0,1
08:05:00,5,A,D,A,H,A,-118.3657837,34.04204941,N,A,N,0,2,B,2014,C,W,11,F,2,PY,4,1,0
08:05:00,5,A,D,A,H,A,-118.3657837,34.04204941,N,A,N,0,2,B,2014,C,W,52,M,1,PW,1,1,0
08:00:00,5,B,B,A,H,A,-118.3594131,34.09806061,N,A,A,0,1,B,2017,C,W,31,M,1,PW,1,1,1
13:10:00,2,A,D,A,H,A,-118.3386307,34.06491089,N,A,N,0,1,B,2014,C,B,25,M,1,PW,1,0,0
14:26:00,2,A,D,A,H,A,-118.2087479,33.88125992,N,H,N,0,1,B,2017,C,H,29,M,1,PV,1,0,0
16:00:00,5,A,B,A,H,A,-118.6686783,34.03953934,Y,A,N,0,1,I,2015,C,H,23,M,1,PW,1,1,0
15:20:00,3,A,A,A,H,A,-118.1470184,34.01824188,Y,A,N,0,1,B,2005,C,H,35,M,1,MW,1,1,1
14:40:00,7,A,D,A,H,A,-118.5444489,34.04362106,N,A,N,0,1,B,2014,C,H,28,M,1,PW,1,1,0
14:05:00,6,A,H,A,H,A,-118.2389603,34.0296402,Y,A,N,0,1,B,2006,C,H,22,M,1,PW,1,1,0
13:15:00,6,A,D,A,H,A,-118.3711395,34.07606125,N,A,N,0,1,B,2018,C,O,28,M,1,PW,1,1,0
21:35:00,2,A,D,A,H,C,-117.6987305,34.12043762,Y,A,N,0,1,E,2016,C,H,28,M,1,NW,1,0,0
11:40:00,4,A,E,A,H,A,-117.8980408,34.13352585,Y,A,N,0,1,B,2017,C,W,22,M,1,PW,1,1,1
14:26:00,6,A,D,A,H,A,-118.2008667,34.02796936,Y,A,A,0,2,N,2016,C,H,34,M,1,PW,1,1,0
14:26:00,6,A,D,A,H,A,-118.2008667,34.02796936,Y,A,A,0,2,N,2016,C,H,34,F,2,PY,2,1,0
16:04:00,2,A,C,A,H,A,-117.9075089,34.13555527,Y,A,N,0,1,B,2017,C,W,21,M,1,PW,1,0,0
16:01:00,7,A,D,A,H,A,-118.37883,33.90190887,N,H,N,0,1,E,2018,C,W,54,M,1,GM,1,1,0
22:05:00,2,A,A,A,H,C,-118.3181839,34.01081848,N,A,ZZ,0,1,B,2003,C,H,38,M,1,PW,1,0,0
14:07:00,5,A,D,A,H,A,-118.3761673,34.06335068,N,A,N,0,1,B,2006,C,W,24,M,1,PW,1,1,0
20:45:00,6,A,A,A,H,C,-118.3224411,34.04743958,N,A,N,0,1,B,2007,C,H,20,F,2,GM,4,0,0
20:05:00,1,A,E,A,H,C,-118.5835571,34.23543167,Y,A,N,0,1,B,2007,C,O,34,M,1,PW,1,1,1
20:45:00,6,A,A,A,H,C,-118.3224411,34.04743958,N,A,N,0,1,B,2007,C,H,28,M,1,PW,1,1,0
15:00:00,4,A,D,A,H,A,-118.5817566,34.23956299,N,A,N,0,1,B,2016,C,H,27,F,1,PW,1,1,0
04:30:00,2,A,A,A,H,B,-118.3614807,34.08018875,N,H,N,0,1,B,2014,C,W,49,M,1,PW,1,0,0
20:08:00,3,A,E,A,A,C,-118.3763885,34.07126999,Y,G,N,0,1,B,2018,C,W,43,M,1,PW,1,1,0
19:38:00,7,A,C,A,H,C,-118.2637482,33.83176041,N,A,N,0,2,A,2018,C,H,26,M,1,GL,1,0,0
13:30:00,2,A,D,A,H,A,-118.2591171,33.89535141,N,A,N,0,1,B,2011,C,H,20,M,1,PW,1,0,0
15:00:00,5,A,B,A,H,A,-118.4335785,34.00376129,Y,A,N,0,1,M,2004,C,W,42,M,1,PW,1,0,1
23:17:00,6,A,D,A,H,C,-118.2782211,33.88196182,N,H,N,0,2,B,2011,C,W,52,M,1,PW,1,1,0
23:17:00,6,A,D,A,H,C,-118.2782211,33.88196182,N,H,N,0,2,B,2011,C,W,52,F,2,PY,0,1,0
13:16:00,5,A,D,A,H,A,-117.9892578,34.14040375,N,A,N,0,1,B,2007,C,O,26,M,1,PW,1,1,0
17:49:00,5,A,D,A,H,A,-118.3527222,33.88183975,N,A,N,0,1,B,2015,C,W,26,M,1,PW,1,1,0
21:00:00,3,A,D,A,H,C,-118.1461334,33.85393143,Y,A,N,0,1,B,2006,C,H,23,M,1,PW,1,1,0
18:46:00,3,A,C,A,H,A,-118.1829071,33.88850403,Y,A,N,0,1,B,2009,C,H,30,M,1,BP,1,0,0
20:40:00,3,A,D,A,H,C,-118.3002701,34.03543854,N,A,N,0,1,B,2009,C,O,20,M,1,PW,1,1,0
16:57:00,1,A,E,A,H,A,-118.3832169,33.91838455,N,A,N,0,1,B,2006,C,B,43,M,1,PW,1,0,0
19:17:00,3,A,E,A,H,C,-118.4089432,33.91672897,Y,G,N,0,2,B,2005,C,W,30,F,2,BP,2,3,1
19:17:00,3,A,E,A,H,C,-118.4089432,33.91672897,Y,G,N,0,2,B,2005,C,W,33,M,1,BP,1,3,1
06:55:00,5,A,D,A,H,A,-118.5975494,34.2349205,N,A,N,0,1,B,2015,C,W,54,M,1,PW,1,1,0
19:40:00,5,C,H,B,C,C,-118.4227448,34.0794487,Y,A,M,0,1,H,2004,C,W,24,M,1,PY,9,0,0
08:30:00,7,A,D,A,H,A,-118.4473267,34.30577087,N,A,N,0,1,B,2003,C,H,28,M,1,PW,1,0,0
19:38:00,7,A,C,A,H,C,-118.2637482,33.83176041,N,A,N,0,2,A,2018,C,H,25,F,2,GL,3,0,0
10:15:00,7,A,H,A,H,A,-118.4246292,34.31946945,Y,A,N,0,1,B,2010,C,H,34,M,1,PV,1,0,0
19:20:00,3,A,A,A,H,C,-118.0718231,33.82400131,Y,A,N,0,1,B,2002,C,H,15,M,1,MW,1,0,0
07:25:00,4,A,D,A,H,A,-118.4287567,34.20943069,Y,A,N,0,1,E,2006,C,B,28,M,1,PW,1,1,0
12:50:00,5,A,D,A,H,A,-118.4449081,33.96171188,Y,A,N,0,1,E,2014,C,O,32,M,1,PW,1,1,1
15:00:00,7,A,A,A,H,A,-118.523941,34.2793808,N,A,N,0,1,B,2015,C,W,16,M,1,PW,1,1,1
15:15:00,3,A,A,A,H,A,-118.5535126,34.22264862,N,A,N,0,1,B,2004,C,O,58,M,1,GL,1,0,0
07:30:00,4,A,D,A,H,A,-118.5447311,34.17449188,N,A,N,0,1,B,2018,C,W,53,F,1,GM,1,0,0
08:46:00,6,A,D,A,H,A,-118.1038589,34.01300049,N,A,A,0,1,B,2016,C,H,32,M,1,AP,1,1,1
11:30:00,4,A,B,A,H,A,-118.5151672,34.16164398,N,A,N,0,1,J,2007,C,O,55,M,1,PW,1,1,0
10:25:00,2,A,D,A,H,A,-118.413414,34.14507294,N,A,E,0,1,D,2006,C,H,31,M,1,GP,1,2,0
13:50:00,5,A,F,A,H,A,-118.5344391,34.19384003,Y,A,N,0,1,B,2016,C,O,22,M,1,PW,1,1,0
17:15:00,5,A,D,A,H,A,-118.4094467,34.17213058,N,A,N,0,1,B,2005,C,H,31,M,1,PW,1,1,1
21:45:00,5,B,A,A,H,C,-118.535965,34.2011795,Y,A,N,0,1,E,2007,C,H,31,M,1,PW,1,0,0
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,5,F,2,LQ,5,0,0
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,11,F,2,GL,6,0,0
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,11,F,2,GL,4,0,0
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,9,F,2,GL,7,0,0
20:05:00,4,A,A,A,H,C,-118.3789902,34.16495132,N,A,N,0,1,B,2016,C,B,29,M,1,PW,1,1,1
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,10,F,2,GL,8,0,0
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,29,F,1,GL,1,0,0
16:30:00,4,A,D,A,H,A,-118.4661636,34.17854691,Y,A,N,0,5,E,2018,C,O,10,F,2,GL,3,0,0
10:15:00,7,A,D,A,H,A,-118.4492493,34.27484894,N,H,N,0,5,B,2005,C,H,17,F,2,GM,8,0,0
10:15:00,7,A,D,A,H,A,-118.4492493,34.27484894,N,H,N,0,5,B,2005,C,H,7,M,2,MQ,9,0,0
10:15:00,7,A,D,A,H,A,-118.4492493,34.27484894,N,H,N,0,5,B,2005,C,H,9,F,2,MQ,6,0,0
10:15:00,7,A,D,A,H,A,-118.4492493,34.27484894,N,H,N,0,5,B,2005,C,H,34,F,2,GM,3,0,0
10:15:00,7,A,D,A,H,A,-118.4492493,34.27484894,N,H,N,0,5,B,2005,C,H,39,M,1,GM,1,0,0
06:40:00,4,A,D,A,H,C,-118.4312286,34.15036011,Y,A,N,0,1,B,2018,C,W,54,M,1,PW,1,2,1
19:20:00,1,A,D,A,H,C,-118.3405228,34.02759933,N,A,N,0,1,B,2016,C,B,52,F,2,GM,6,0,0
18:26:00,5,A,D,A,H,A,-118.1595917,34.17036819,N,A,N,0,1,B,2013,C,O,44,M,1,PW,1,0,0
07:25:00,5,A,B,A,H,A,-118.4137878,34.15763092,N,A,N,0,1,B,2017,C,W,64,M,1,PW,1,0,1
14:02:00,5,A,A,A,H,A,-118.0252075,34.14231873,N,A,N,0,1,B,2016,C,H,25,M,1,PW,1,1,0
17:56:00,1,A,F,A,H,A,-118.0601578,33.90054321,Y,G,N,0,1,B,2007,C,H,43,M,1,PW,1,1,1
04:50:00,6,A,F,A,H,C,-118.0638046,33.94526672,Y,A,N,0,1,B,2007,C,W,21,M,1,PW,1,1,1
19:45:00,3,A,D,A,H,C,-118.2281418,34.14276123,Y,D,N,0,1,B,2011,C,W,49,M,1,PW,1,1,1
19:22:00,4,A,H,A,H,C,-118.147789,34.66035843,Y,A,N,0,1,D,2006,C,B,54,M,1,PW,1,0,0
18:11:00,6,A,B,A,H,A,-118.1239548,33.93549728,N,A,N,0,2,A,2018,C,H,32,M,1,PW,1,0,0
18:05:00,5,A,D,A,H,B,-118.2905273,34.0763092,N,H,N,0,1,B,2006,C,O,24,M,1,PW,1,3,0
16:45:00,3,A,A,A,H,A,-118.3188324,34.07623672,N,A,A,0,1,B,2012,C,H,48,M,1,PW,1,0,0
09:00:00,4,A,D,A,H,A,-118.2562637,33.79159164,N,A,N,0,1,B,2004,C,B,35,M,1,PW,1,1,1
14:34:00,4,A,C,A,H,A,-118.1652832,34.68941879,N,A,N,0,1,A,2003,C,W,56,F,2,MY,1,0,0
14:34:00,4,A,C,A,H,A,-118.1652832,34.68941879,N,A,N,0,1,A,2003,C,W,50,M,1,MW,1,0,0
05:05:00,7,A,D,A,H,D,-118.1446686,33.94741821,Y,B,A,0,1,B,2018,C,H,22,M,1,PW,1,3,0
07:38:00,2,A,E,A,H,A,-118.4703903,33.98541641,N,A,N,0,1,B,2008,C,W,32,M,1,PW,1,0,0
18:00:00,2,A,D,A,H,A,-118.4639664,34.04693985,Y,A,N,0,1,B,2018,C,O,40,M,1,PW,1,1,1
07:45:00,3,A,A,A,H,A,-118.2462692,33.93787766,Y,C,N,0,1,I,2017,C,H,24,M,1,PW,1,0,0
18:15:00,2,B,D,A,H,C,-118.2901764,33.72787857,Y,A,N,0,1,E,2014,C,H,39,M,1,PW,1,0,0
11:45:00,3,A,E,A,H,A,-118.3991013,34.03973389,Y,A,N,0,1,M,2007,C,O,32,M,1,PW,1,1,1
13:00:00,7,A,C,A,H,A,-118.1303711,34.68947983,N,A,N,0,1,B,2011,C,B,21,M,1,PY,1,0,0
21:52:00,5,A,D,A,H,C,-118.1656876,34.68220901,N,A,N,0,1,B,2017,C,H,22,M,1,PW,1,1,0
17:21:00,2,A,F,A,H,A,-117.9658432,34.10935593,Y,G,N,0,1,B,2015,C,H,25,M,1,PW,1,1,0
16:03:00,3,A,C,A,H,A,-117.890213,34.10216141,N,A,N,0,1,B,2007,C,W,50,M,1,PW,1,2,0
12:42:00,7,A,B,A,H,A,-118.1427917,33.80340958,N,H,ZZ,0,1,B,2015,C,A,18,M,1,PW,1,2,0
12:00:00,6,A,A,A,H,A,-118.2639389,33.79916,N,A,A,0,1,B,2007,C,B,37,M,1,AP,9,1,0
10:35:00,7,A,E,A,H,A,-118.3556824,34.01226425,Y,A,N,0,1,D,2006,C,B,28,M,1,PW,1,0,1
17:00:00,2,A,E,A,A,A,-118.5709457,34.17421722,Y,H,ZZ,0,1,A,2016,C,H,20,M,1,PW,1,2,0
18:30:00,5,A,E,A,H,C,-118.3753662,34.03678513,Y,A,N,0,1,B,2009,C,W,33,M,1,PW,1,1,0
08:04:00,5,A,A,A,H,A,-117.9429092,34.10699844,Y,A,ZZ,0,1,B,2013,C,H,48,M,1,MW,1,0,0
19:09:00,7,A,D,A,H,A,-118.2800293,33.93107224,Y,A,N,0,1,B,2005,C,H,27,M,1,PW,1,1,1
17:35:00,2,A,D,A,H,A,-118.3158569,34.10525894,Y,A,N,0,1,B,2004,C,W,40,M,1,PW,1,0,0
09:50:00,2,A,C,A,H,A,-118.4543991,34.03225708,Y,A,N,0,1,B,2012,C,W,29,M,1,PW,1,0,0
07:35:00,3,A,D,A,H,A,-118.2506332,33.82432938,Y,A,N,0,1,B,2004,C,H,25,M,1,PW,0,1,1
18:08:00,3,A,A,A,H,C,-117.9064865,34.07051086,Y,B,A,0,1,M,2018,C,H,31,M,1,PW,1,1,0
13:30:00,2,A,D,A,H,A,-118.3439713,33.9635582,N,A,N,0,1,B,2017,C,B,59,M,1,PW,1,1,1
17:16:00,2,A,D,A,H,C,-118.0114594,33.88011932,Y,A,N,0,1,B,2015,C,W,35,M,1,PW,1,0,0
06:13:00,2,A,C,A,H,A,-118.236496,34.67485046,N,A,N,0,1,E,2011,C,W,49,M,1,PW,1,1,0
14:21:00,6,A,D,A,H,A,-118.4879303,34.00522995,N,A,N,0,2,B,2018,C,H,28,F,2,PW,2,0,0
14:21:00,6,A,D,A,H,A,-118.4879303,34.00522995,N,A,N,0,2,B,2018,C,H,27,M,1,PW,1,0,0
11:05:00,4,A,H,A,H,C,-118.3956451,33.87281418,Y,G,N,0,1,M,2009,C,W,69,M,1,PW,1,2,0
07:55:00,2,A,B,A,H,A,-118.3643875,33.96169662,N,A,N,0,1,B,2006,C,A,28,M,1,PW,1,1,0
12:59:00,5,A,C,A,H,A,-118.3684998,33.93416595,N,A,N,0,1,H,2009,C,O,37,M,1,PW,1,1,0
12:35:00,5,A,D,A,H,A,-118.326622,34.08892059,N,A,N,0,1,B,2018,C,W,21,M,1,PW,1,0,0
13:05:00,6,A,D,A,H,A,-118.1675491,33.80075073,N,A,N,0,1,B,2010,C,O,42,M,1,PW,1,1,0
17:30:00,4,A,C,A,H,C,-118.1168976,33.88936996,Y,A,F,0,1,J,2019,C,W,16,M,1,LW,1,0,0
06:30:00,5,A,A,A,H,B,-118.1443329,34.1189003,Y,A,M,0,1,B,2017,C,H,23,M,1,PW,1,1,1
18:10:00,4,A,B,A,H,A,-118.3090515,34.09809875,Y,H,N,0,1,B,2014,C,W,52,F,1,PW,1,0,0
09:00:00,6,A,B,A,H,A,-118.5588989,34.46104813,N,A,N,0,2,B,2006,C,W,13,F,2,PY,2,1,0
08:25:00,5,A,C,A,H,A,-118.5206451,34.2209549,N,A,N,0,1,B,2018,C,W,28,M,1,PW,1,0,0
09:00:00,6,A,B,A,H,A,-118.5588989,34.46104813,N,A,N,0,2,B,2006,C,W,48,M,1,PW,1,1,0
17:20:00,7,A,A,A,H,A,-118.1598892,33.84714127,Y,A,N,0,1,A,2017,C,B,45,M,1,MW,1,2,0
07:21:00,1,A,H,A,H,A,-118.509819,34.02398682,Y,A,N,0,1,H,2016,C,W,68,M,1,PW,1,2,0
13:32:00,2,A,D,A,H,A,-118.0875015,34.704319,N,A,N,0,1,B,2008,C,B,28,F,1,PW,1,1,0
17:15:00,5,A,D,A,H,A,-118.0466232,33.89876175,N,A,N,0,1,B,2012,C,W,40,M,1,PW,1,0,0
14:55:00,4,A,D,A,H,A,-118.1780319,34.0790863,N,A,N,0,1,B,2007,C,H,25,M,1,PW,1,0,0
08:08:00,3,A,D,A,H,A,-118.1748428,33.9767189,N,A,N,0,1,B,2013,C,H,55,M,1,PW,1,0,0
14:15:00,7,A,A,A,H,A,-118.4740219,34.25008011,N,D,A,0,1,B,2006,C,W,20,M,1,PW,1,1,1
14:45:00,4,A,B,A,H,A,-118.3701477,34.07607651,N,A,N,0,1,B,2017,C,O,22,M,1,PW,1,1,0
08:00:00,5,A,B,A,H,A,-118.1894913,33.95932007,Y,A,N,0,1,A,2005,C,H,43,M,1,AP,1,0,0
15:20:00,3,A,D,A,H,A,-118.3469391,34.04190826,Y,A,N,0,1,E,2017,C,H,50,F,1,PW,1,1,0
14:10:00,2,B,B,A,H,A,-118.36586,34.07736588,N,A,N,0,1,B,2016,C,W,41,M,1,PW,1,1,0
14:00:00,7,A,B,A,H,A,-118.3447189,34.06040955,Y,A,N,0,1,I,2015,C,B,24,M,1,PW,1,1,0
09:15:00,3,B,B,A,H,A,-118.3581696,34.10169983,Y,A,N,0,1,B,2015,C,H,34,F,1,PW,1,0,0
17:40:00,5,A,A,A,H,A,-118.3092194,34.09809875,N,G,N,0,1,B,2014,C,W,34,M,5,MW,1,1,0
09:02:00,6,A,D,A,H,A,-118.3504715,33.94271088,Y,H,N,0,1,B,2011,C,H,29,M,1,PW,1,1,0
22:41:00,1,A,D,A,H,C,-118.3615265,34.0838089,N,A,N,0,1,B,2009,C,W,48,M,1,PW,1,0,0
17:00:00,3,A,D,A,H,A,-118.3003693,34.07117844,Y,A,N,0,1,B,2016,C,O,29,M,1,AP,1,1,0
14:00:00,2,A,B,A,H,A,-117.9943619,33.91727829,N,A,N,0,0,B,2016,C,A,19,M,2,GM,4,0,0
06:00:00,2,B,B,A,H,B,-118.5014725,34.01697159,N,A,N,0,1,B,2017,C,H,35,M,1,PW,1,3,0
17:39:00,6,B,D,A,H,C,-118.3503494,33.93096161,N,A,N,0,1,B,2005,C,B,37,M,1,PW,1,1,1
14:00:00,2,A,B,A,H,A,-117.9943619,33.91727829,N,A,N,0,0,B,2016,C,A,22,M,2,GM,3,0,0
10:40:00,2,A,D,A,H,A,-118.3974228,34.17940903,Y,A,ZZ,0,1,B,2017,C,H,19,M,1,PW,1,1,0
14:00:00,2,A,B,A,H,A,-117.9943619,33.91727829,Y,A,N,0,1,B,2017,C,A,50,F,1,LM,1,0,0
14:50:00,7,A,D,A,H,A,-118.0993118,33.91887283,N,A,N,0,1,B,2007,C,W,34,M,1,PW,1,1,1
15:00:00,3,A,D,A,H,A,-118.3385849,34.09796906,Y,A,N,0,1,B,2013,C,W,39,M,1,PW,1,0,0
06:40:00,1,B,H,A,H,A,-118.4351273,34.03699112,N,A,N,0,1,B,2009,C,W,60,M,1,PW,1,0,0
22:15:00,2,A,D,A,H,C,-118.5273132,34.20476151,N,A,N,0,1,B,2018,C,W,23,M,1,PW,1,1,1
18:05:00,3,A,D,A,H,C,-118.4748764,34.19390869,N,A,N,0,1,B,2004,C,H,29,M,1,PW,1,0,1
10:12:00,3,A,C,A,H,A,-118.1568604,34.0765419,Y,A,N,0,1,J,2013,C,W,35,M,1,PW,1,1,0
14:50:00,7,A,D,A,H,A,-118.2916718,34.07092667,N,A,N,0,1,B,2017,C,H,34,M,1,PW,1,1,0
21:20:00,2,A,H,A,H,A,-117.7496033,34.04053879,N,A,N,0,1,B,2014,C,H,31,M,1,PW,1,0,1
13:30:00,5,A,D,A,H,A,-118.3222504,34.08710861,N,A,N,0,1,B,2008,C,W,53,M,1,PW,1,1,0
19:30:00,4,A,A,A,H,C,-118.4824829,34.11019135,N,A,N,0,1,B,2006,C,W,51,M,1,AP,1,0,1
15:40:00,6,A,H,A,H,A,-118.4625626,33.98912048,N,A,N,0,1,B,2016,C,H,24,M,1,PW,1,1,0
15:26:00,7,A,C,A,H,A,-118.20852,33.767384,Y,B,N,0,1,B,2012,C,W,46,M,1,PW,1,3,0
07:55:00,5,A,A,A,H,A,-117.7284775,34.07099915,N,A,N,0,1,B,2005,C,W,29,M,1,PW,1,0,0
10:45:00,2,A,D,A,H,A,-118.3797684,34.08196259,Y,A,N,0,1,I,2012,C,W,49,M,1,PW,1,0,0
16:11:00,5,A,C,A,H,A,-118.0021896,33.95547485,N,A,N,0,1,B,2016,C,B,40,M,1,MP,1,2,0
11:11:00,6,A,B,A,H,A,-118.3448868,34.09069824,Y,A,N,0,1,I,2016,C,W,34,F,1,PW,0,0,0
13:30:00,3,A,A,A,H,A,-118.2565155,34.05293274,N,A,N,0,1,B,2011,C,W,48,M,1,PW,1,1,0
19:00:00,6,A,D,A,H,C,-118.2910538,34.25593948,N,A,N,0,2,B,2004,C,W,60,F,2,GL,3,0,0
19:00:00,6,A,D,A,H,C,-118.2910538,34.25593948,N,A,N,0,2,B,2004,C,W,64,M,1,GL,1,0,0
08:50:00,2,A,D,A,H,A,-118.2651596,33.95288849,Y,G,N,0,1,B,2004,C,H,25,M,1,PW,1,1,1
22:45:00,2,A,D,A,H,C,-118.3295135,34.10097885,N,A,N,0,1,B,2012,C,W,23,M,1,PW,1,1,0
19:25:00,5,A,D,A,H,C,-118.4564896,34.40317154,N,A,N,0,1,E,2015,C,W,41,M,1,GM,1,0,0
15:20:00,1,A,A,A,H,A,-118.3615723,34.09989166,N,A,N,0,1,B,2005,C,W,47,M,1,PW,1,1,0
11:35:00,6,A,C,A,H,A,-118.3489304,34.21350861,N,A,N,0,1,A,2015,C,W,55,M,1,PW,1,2,0
10:02:00,2,A,E,A,H,A,-118.1676025,33.8116684,Y,A,N,0,1,D,2018,C,W,25,M,1,PW,1,2,0
11:35:00,6,A,C,A,H,A,-118.3489304,34.21350861,N,A,N,0,1,A,2016,C,W,44,M,1,PW,1,2,0
11:35:00,6,A,C,A,H,A,-118.3489304,34.21350861,N,A,N,0,1,A,2016,C,W,63,M,1,PW,1,2,0
09:50:00,3,A,D,A,H,A,-118.3375397,34.10487747,N,A,N,0,1,B,2007,C,W,28,M,1,PW,1,0,0
14:30:00,4,A,H,A,H,A,-118.4677124,34.23161697,N,A,N,0,1,B,2017,C,H,31,M,1,PW,1,0,0
15:32:00,1,A,D,A,H,A,-118.2190247,34.64561081,Y,A,N,0,1,B,2006,C,W,40,M,1,PW,1,1,0
16:30:00,5,A,H,A,H,A,-118.2524185,34.02244186,N,A,N,0,1,B,2009,C,H,31,M,1,PW,1,1,0
15:48:00,2,A,F,A,H,A,-118.3527298,33.88737488,Y,A,N,0,1,B,2018,C,W,51,F,1,PW,1,1,1
14:19:00,2,A,D,A,H,A,-118.0907822,34.08291245,N,A,A,0,1,B,2006,C,A,19,M,1,PW,1,1,1
09:00:00,1,B,C,A,H,A,-118.2562866,33.89574814,Y,G,N,0,1,B,2003,C,W,42,M,1,PW,1,1,0
19:15:00,1,A,D,A,H,C,-118.0820465,34.0699501,Y,C,N,0,1,B,2003,C,H,50,M,1,PW,1,1,0
11:30:00,4,A,D,A,H,A,-118.3438492,33.89330673,N,A,N,0,1,B,2016,C,H,24,M,1,PW,1,1,0
07:50:00,1,B,A,A,H,A,-118.2782822,33.96007919,N,G,N,0,1,B,2018,C,H,27,F,1,GM,1,0,0
17:31:00,3,A,D,A,H,B,-118.3461533,33.8874588,Y,A,N,0,1,B,2016,C,H,23,M,1,PW,1,1,1
19:50:00,4,A,E,B,H,C,-118.451767,34.13187027,Y,A,N,0,1,B,2008,C,W,57,M,1,PW,1,1,0
17:35:00,4,A,D,A,H,C,-118.2902374,33.86729813,N,A,N,0,1,B,2003,C,H,25,F,1,PW,1,1,1
20:45:00,4,A,B,A,H,C,-118.4458313,33.9883728,N,A,N,0,1,B,2015,C,H,34,M,1,PW,1,1,0
